"STATION","NAME","DATE","TMAX"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-12","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-13","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-14","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-15","113"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-16","113"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-17","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-18","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-19","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-20","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-21","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-22","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-23","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-24","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-25","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-26","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-27","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-28","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-29","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-30","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-07-31","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-01","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-02","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-03","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-04","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-05","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-06","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-07","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-08","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-09","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-10","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-11","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-12","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-13","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-14","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-15","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-16","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-17","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-18","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-19","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-20","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-21","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-22","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-23","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-24","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-25","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-26","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-27","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-28","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-29","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-30","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-08-31","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-01","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-02","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-03","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-04","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-05","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-06","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-07","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-08","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-09","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-10","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-11","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-12","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-13","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-14","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-15","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-16","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-17","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-18","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-19","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-20","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-21","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-22","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-23","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-24","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-25","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-26","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-27","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-28","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-29","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-09-30","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-01","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-02","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-03","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-04","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-05","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-06","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-07","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-08","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-09","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-10","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-11","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-12","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-13","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-14","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-15","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-16","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-17","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-18","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-19","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-20","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-21","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-22","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-23","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-24","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-25","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-26","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-27","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-28","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-29","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-30","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-10-31","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-01","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-02","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-03","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-04","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-05","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-06","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-07","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-08","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-09","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-10","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-11","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-12","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-13","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-14","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-15","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-16","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-17","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-18","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-19","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-20","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-21","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-22","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-23","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-24","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-25","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-26","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-27","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-28","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-29","58"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-11-30","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-01","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-02","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-03","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-04","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-05","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-06","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-07","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-08","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-09","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-10","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-11","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-12","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-13","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-14","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-15","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-16","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-17","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-18","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-19","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-20","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-21","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-22","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-23","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-24","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-25","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-26","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-27","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-28","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-29","54"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-30","53"
"USW00023183","PHOENIX AIRPORT, AZ US","2010-12-31","48"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-01","49"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-02","56"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-03","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-04","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-05","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-06","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-07","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-08","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-09","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-10","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-11","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-12","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-13","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-14","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-15","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-16","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-17","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-18","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-19","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-20","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-21","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-22","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-23","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-24","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-25","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-26","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-27","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-28","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-29","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-30","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-01-31","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-01","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-02","44"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-03","49"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-04","54"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-05","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-06","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-07","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-08","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-09","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-10","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-11","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-12","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-13","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-14","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-15","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-16","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-17","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-18","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-19","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-20","57"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-21","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-22","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-23","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-24","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-25","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-26","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-27","56"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-02-28","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-01","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-02","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-03","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-04","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-05","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-06","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-07","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-08","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-09","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-10","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-11","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-12","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-13","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-14","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-15","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-16","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-17","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-18","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-19","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-20","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-21","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-22","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-23","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-24","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-25","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-26","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-27","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-28","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-29","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-30","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-03-31","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-01","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-02","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-03","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-04","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-05","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-06","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-07","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-08","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-09","54"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-10","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-11","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-12","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-13","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-14","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-15","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-16","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-17","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-18","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-19","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-20","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-21","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-22","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-23","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-24","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-25","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-26","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-27","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-28","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-29","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-04-30","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-01","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-02","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-03","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-04","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-05","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-06","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-07","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-08","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-09","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-10","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-11","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-12","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-13","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-14","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-15","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-16","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-17","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-18","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-19","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-20","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-21","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-22","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-23","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-24","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-25","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-26","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-27","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-28","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-29","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-30","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-05-31","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-01","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-02","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-03","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-04","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-05","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-06","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-07","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-08","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-09","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-10","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-11","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-12","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-13","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-14","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-15","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-16","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-17","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-18","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-19","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-20","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-21","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-22","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-23","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-24","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-25","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-26","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-27","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-28","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-29","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-06-30","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-01","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-02","118"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-03","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-04","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-05","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-06","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-07","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-08","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-09","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-10","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-11","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-12","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-13","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-14","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-15","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-16","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-17","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-18","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-19","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-20","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-21","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-22","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-23","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-24","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-25","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-26","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-27","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-28","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-29","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-30","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-07-31","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2011-08-01","106"
